vote_id,person_id,vote
h305-111.2009,R000583,Aye
h305-111.2009,S001165,Aye
h305-111.2009,S001175,Aye
h305-111.2009,T000038,Aye
h305-111.2009,T000057,Aye
h305-111.2009,W000413,Aye
h305-111.2009,W000792,Aye
h333-111.2010,H001037,Aye
h333-111.2010,J000289,Aye
h333-111.2010,K000370,Aye
h333-111.2010,K000372,Aye
h333-111.2010,R000582,Aye
h333-111.2010,R000583,Aye
h333-111.2010,S001165,Aye
h333-111.2010,S001175,Aye
h333-111.2010,T000038,Aye
h333-111.2010,W000413,Aye
h333-111.2010,W000792,Aye
h343-111.2009,R000582,Yea
h333-111.2010,D000210,Not Voting
h333-111.2010,D000600,Aye
h333-111.2010,E000063,Aye
h333-111.2010,F000445,Aye
h333-111.2010,G000546,Not Voting
h343-111.2009,B001230,Yea
h343-111.2009,B001231,Not Voting
h343-111.2009,D000210,Yea
h343-111.2009,D000600,Not Voting
h343-111.2009,E000063,Yea
h343-111.2009,F000445,Yea
h343-111.2009,G000546,Yea
h343-111.2009,R000583,Yea
h343-111.2009,S001165,Yea
h343-111.2009,S001175,Yea
h343-111.2009,T000038,Yea
h343-111.2009,T000057,Yea
h343-111.2009,W000413,Yea
h343-111.2009,W000792,Yea
h345-112.2012,B001230,Aye
h343-111.2009,H001036,Yea
h343-111.2009,H001037,Yea
h343-111.2009,J000289,Yea
h343-111.2009,K000370,Yea
h343-111.2009,K000372,Yea
h345-112.2012,B001231,Aye
h345-112.2012,B001274,No
h345-112.2012,B001275,No
h345-112.2012,D000600,No
h345-112.2012,F000445,No
h345-112.2012,G000546,No
h345-112.2012,G000560,No
h345-112.2012,G000562,No
h345-112.2012,H001036,No
h345-112.2012,J000289,No
h345-112.2012,L000574,No
h345-112.2012,M001181,No
h345-112.2012,R000582,No
h345-112.2012,R000583,No
h345-112.2012,S001165,Aye
h345-112.2012,S001175,Aye
h345-112.2012,W000413,No
h347-113.2013,B001274,Aye
h347-113.2013,B001275,Aye
h347-113.2013,D000600,Aye
h347-113.2013,F000445,Aye
h347-113.2013,G000546,Aye
h347-113.2013,G000560,Aye
h347-113.2013,G000562,Aye
h347-113.2013,H001036,Aye
h347-113.2013,J000289,Aye
h347-113.2013,M001181,Aye
h347-113.2013,O000170,No
h347-113.2013,P000608,No
h347-113.2013,R000582,Aye
h347-113.2013,R000583,Aye
h347-113.2013,S001165,No
h347-113.2013,S001175,No
h347-113.2013,W000413,Aye
h349-114.2015,A000374,No
h349-114.2015,B001274,No
h349-114.2015,B001275,No
h349-114.2015,D000600,No
h349-114.2015,F000445,No
h349-114.2015,G000546,No
h349-114.2015,G000560,No
h349-114.2015,H001036,No
h349-114.2015,J000289,No
h349-114.2015,M001181,No
h349-114.2015,N000188,Aye
h349-114.2015,O000170,Aye
h349-114.2015,P000608,No
h349-114.2015,R000582,No
h349-114.2015,R000583,Aye
h349-114.2015,S001165,Aye
h349-114.2015,S001175,Aye
h349-114.2015,S001196,No
h349-114.2015,W000413,No
h349-114.2015,W000821,No
h349-114.2015,Y000066,No
h353-113.2013,B001274,Yea
h353-113.2013,B001275,Yea
h353-113.2013,D000600,Yea
h353-113.2013,F000445,Yea
h353-113.2013,G000546,Yea
h353-113.2013,G000560,Yea
h353-113.2013,G000562,Yea
h353-113.2013,H001036,Yea
h353-113.2013,J000289,Yea
h353-113.2013,M001181,Yea
h353-113.2013,O000170,Nay
h353-113.2013,P000608,Nay
h353-113.2013,R000582,Yea
h353-113.2013,R000583,Yea
h353-113.2013,S001165,Nay
h353-113.2013,S001175,Nay
h353-113.2013,W000413,Yea
h364-112.2012,B001274,No
h357-112.2011,B001230,No
h357-112.2011,B001231,No
h357-112.2011,B001274,Aye
h357-112.2011,B001275,Aye
h357-112.2011,D000600,Aye
h357-112.2011,F000445,Aye
h357-112.2011,G000546,Aye
h357-112.2011,G000560,Aye
h357-112.2011,G000562,Aye
h357-112.2011,H001036,Aye
h357-112.2011,J000289,Aye
h357-112.2011,L000574,Aye
h357-112.2011,M001181,No
h357-112.2011,R000582,Aye
h357-112.2011,R000583,Aye
h357-112.2011,S001165,No
h357-112.2011,S001175,No
h357-112.2011,W000413,Aye
h357-112.2011,W000792,No
h358-113.2013,B001274,Yea
h358-113.2013,B001275,Yea
h358-113.2013,D000600,Yea
h358-113.2013,F000445,Yea
h358-113.2013,G000546,Yea
h358-113.2013,G000560,Yea
h358-113.2013,G000562,Yea
h358-113.2013,H001036,Yea
h358-113.2013,J000289,Yea
h358-113.2013,M001181,Yea
h358-113.2013,O000170,Nay
h358-113.2013,P000608,Nay
h358-113.2013,R000582,Yea
h358-113.2013,R000583,Yea
h358-113.2013,S001165,Nay
h358-113.2013,S001175,Nay
h358-113.2013,W000413,Yea
h364-112.2012,B001230,Not Voting
h364-112.2012,B001231,No
h364-112.2012,B001275,No
h364-112.2012,D000600,No
h364-112.2012,F000445,Aye
h364-112.2012,G000546,Aye
h364-112.2012,G000560,Aye
h364-112.2012,G000562,Aye
h364-112.2012,H001036,Aye
h364-112.2012,J000289,Aye
h364-112.2012,L000574,Aye
h364-112.2012,M001181,No
h364-112.2012,R000582,No
h364-112.2012,R000583,Aye
h364-112.2012,S001165,No
h364-112.2012,S001175,No
h364-112.2012,W000413,No
h377-112.2011,B001230,Yea
h374-111.2010,B001230,No
h374-111.2010,B001231,No
h374-111.2010,D000210,No
h374-111.2010,D000600,Aye
h374-111.2010,E000063,Aye
h374-111.2010,F000445,Aye
h374-111.2010,G000546,Aye
h374-111.2010,G000560,Aye
h374-111.2010,H001036,Aye
h374-111.2010,H001037,Aye
h374-111.2010,J000289,Aye
h374-111.2010,K000370,No
h374-111.2010,K000372,No
h374-111.2010,R000582,Aye
h374-111.2010,R000583,Aye
h374-111.2010,S001165,No
h374-111.2010,S001175,No
h374-111.2010,T000038,No
h374-111.2010,W000413,Aye
h374-111.2010,W000792,No
h377-112.2011,B001231,Yea
h377-112.2011,B001274,Yea
h377-112.2011,B001275,Yea
h377-112.2011,D000600,Yea
h377-112.2011,F000445,Yea
h377-112.2011,G000546,Yea
h377-112.2011,G000560,Yea
h377-112.2011,G000562,Yea
h377-112.2011,H001036,Yea
h377-112.2011,J000289,Yea
h377-112.2011,L000574,Yea
h377-112.2011,M001181,Yea
h377-112.2011,R000582,Yea
h377-112.2011,R000583,Yea
h377-112.2011,S001165,Yea
h377-112.2011,S001175,Yea
h377-112.2011,W000413,Yea
h377-112.2011,W000792,Yea
h384-112.2012,B001230,Aye
h381-112.2011,B001230,Nay
h381-112.2011,B001231,Nay
h381-112.2011,B001274,Yea
h381-112.2011,B001275,Yea
h381-112.2011,D000600,Yea
h381-112.2011,F000445,Yea
h381-112.2011,G000546,Yea
h381-112.2011,G000560,Yea
h381-112.2011,G000562,Yea
h381-112.2011,H001036,Yea
h381-112.2011,J000289,Yea
h381-112.2011,L000574,Yea
h381-112.2011,M001181,Yea
h381-112.2011,R000582,Yea
h381-112.2011,R000583,Yea
h381-112.2011,S001165,Nay
h381-112.2011,S001175,Nay
h381-112.2011,W000413,Yea
h381-112.2011,W000792,Nay
h383-112.2012,B001230,Aye
h383-112.2012,B001231,Aye
h383-112.2012,B001274,No
h383-112.2012,B001275,No
h383-112.2012,D000600,No
h383-112.2012,F000445,No
h383-112.2012,G000546,No
h383-112.2012,G000560,No
h383-112.2012,G000562,No
h383-112.2012,H001036,No
h383-112.2012,J000289,No
h383-112.2012,L000574,No
h383-112.2012,M001181,No
h383-112.2012,R000582,No
h383-112.2012,R000583,No
h383-112.2012,S001165,Aye
h383-112.2012,S001175,Aye
h383-112.2012,W000413,No
h384-112.2012,B001231,No
h384-112.2012,B001274,No
h384-112.2012,B001275,No
h384-112.2012,D000600,No
h384-112.2012,F000445,No
h384-112.2012,G000546,No
h384-112.2012,G000560,No
h384-112.2012,G000562,No
h384-112.2012,H001036,No
h384-112.2012,J000289,No
h384-112.2012,L000574,No
h384-112.2012,M001181,No
h384-112.2012,R000582,No
h384-112.2012,R000583,No
h384-112.2012,S001165,Aye
h384-112.2012,S001175,Aye
h384-112.2012,W000413,No
h386-114.2015,A000374,Yea
h386-114.2015,B001274,Yea
h386-114.2015,B001275,Yea
h386-114.2015,D000600,Yea
h386-114.2015,F000445,Yea
h386-114.2015,G000546,Yea
h386-114.2015,G000560,Yea
h386-114.2015,H001036,Yea
h386-114.2015,J000289,Yea
h386-114.2015,M001181,Yea
h386-114.2015,N000188,Nay
h386-114.2015,O000170,Yea
h386-114.2015,P000608,Nay
h386-114.2015,R000582,Yea
h386-114.2015,R000583,Yea
h386-114.2015,S001165,Nay
h386-114.2015,S001175,Nay
h386-114.2015,S001196,Yea
h386-114.2015,W000413,Yea
h386-114.2015,W000821,Yea
h386-114.2015,Y000066,Yea
h387-112.2011,B001230,No
h387-112.2011,B001231,Aye
h387-112.2011,B001274,Aye
h387-112.2011,B001275,Aye
h387-112.2011,D000600,No
h387-112.2011,F000445,Aye
h387-112.2011,G000546,No
h387-112.2011,G000560,Aye
h387-112.2011,G000562,Aye
h387-112.2011,H001036,Aye
h387-112.2011,J000289,Aye
h387-112.2011,L000574,Aye
h387-112.2011,M001181,Aye
h387-112.2011,R000582,Aye
h387-112.2011,R000583,Aye
h387-112.2011,S001165,Aye
h387-112.2011,S001175,Aye
h387-112.2011,W000413,Aye
h387-112.2011,W000792,Aye
h427-113.2014,B001274,Yea
h412-112.2011,B001230,Yea
h412-112.2011,B001231,Nay
h412-112.2011,B001274,Yea
h412-112.2011,B001275,Nay
h412-112.2011,D000600,Nay
h412-112.2011,F000445,Nay
h412-112.2011,G000546,Nay
h412-112.2011,G000560,Yea
h412-112.2011,G000562,Nay
h412-112.2011,H001036,Nay
h412-112.2011,J000289,Nay
h412-112.2011,L000574,Yea
h412-112.2011,M001181,Nay
h412-112.2011,R000582,Yea
h412-112.2011,R000583,Yea
h412-112.2011,S001165,Nay
h412-112.2011,S001175,Yea
h412-112.2011,W000413,Nay
h412-112.2011,W000792,Nay
h424-111.2009,B001230,Nay
h424-111.2009,B001231,Nay
h424-111.2009,D000210,Nay
h424-111.2009,D000600,Nay
h424-111.2009,E000063,Not Voting
h424-111.2009,F000445,Yea
h424-111.2009,G000546,Nay
h424-111.2009,H001036,Yea
h424-111.2009,H001037,Nay
h424-111.2009,J000289,Nay
h424-111.2009,K000370,Nay
h424-111.2009,K000372,Nay
h424-111.2009,R000582,Yea
h424-111.2009,R000583,Nay
h424-111.2009,S001165,Nay
h424-111.2009,S001175,Nay
h424-111.2009,T000038,Nay
h424-111.2009,T000057,Nay
h424-111.2009,W000413,Yea
h424-111.2009,W000792,Nay
h427-113.2014,B001275,Yea
h427-113.2014,D000600,Yea
h427-113.2014,F000445,Yea
h427-113.2014,G000546,Yea
h427-113.2014,G000560,Yea
h427-113.2014,G000562,Yea
h427-113.2014,H001036,Yea
h427-113.2014,J000289,Yea
h427-113.2014,M001181,Yea
h427-113.2014,O000170,Nay
h427-113.2014,P000608,Nay
h427-113.2014,R000582,Yea
h427-113.2014,R000583,Yea
h427-113.2014,S001165,Nay
h427-113.2014,S001175,Nay
h427-113.2014,W000413,Yea
h473-111.2009,B001230,No
h457-113.2014,B001274,Aye
h457-113.2014,B001275,Aye
h457-113.2014,D000600,Aye
h457-113.2014,F000445,Aye
h457-113.2014,G000546,Not Voting
h457-113.2014,G000560,Aye
h457-113.2014,G000562,Aye
h457-113.2014,H001036,Aye
h457-113.2014,J000289,Aye
h457-113.2014,M001181,Aye
h457-113.2014,O000170,Aye
h457-113.2014,P000608,Aye
h457-113.2014,R000582,Aye
h457-113.2014,R000583,Not Voting
h457-113.2014,S001165,Aye
h457-113.2014,S001175,Aye
h457-113.2014,W000413,Aye
h470-113.2013,B001274,No
h470-113.2013,B001275,No
h470-113.2013,D000600,No
h470-113.2013,F000445,No
h470-113.2013,G000546,No
h470-113.2013,G000560,No
h470-113.2013,G000562,No
h470-113.2013,H001036,No
h470-113.2013,J000289,No
h470-113.2013,M001181,No
h470-113.2013,O000170,Aye
h470-113.2013,P000608,Aye
h470-113.2013,R000582,No
h470-113.2013,R000583,No
h470-113.2013,S001165,Aye
h470-113.2013,S001175,Aye
h470-113.2013,W000413,No
h436-112.2011,B001230,No
h436-112.2011,B001231,No
h436-112.2011,B001274,Aye
h436-112.2011,B001275,Aye
h436-112.2011,D000600,No
h436-112.2011,F000445,Aye
h436-112.2011,G000546,Aye
h436-112.2011,G000560,Aye
h436-112.2011,G000562,Aye
h436-112.2011,H001036,Aye
h436-112.2011,J000289,Aye
h436-112.2011,L000574,Aye
h436-112.2011,M001181,No
h436-112.2011,R000582,Aye
h436-112.2011,R000583,Aye
h436-112.2011,S001165,No
h436-112.2011,S001175,No
h436-112.2011,W000413,Aye
h436-112.2011,W000792,Not Voting
h443-112.2011,B001230,Aye
h443-112.2011,B001231,Aye
h443-112.2011,B001274,No
h443-112.2011,B001275,No
h443-112.2011,D000600,Not Voting
h443-112.2011,F000445,No
h443-112.2011,G000546,No
h443-112.2011,G000560,Aye
h443-112.2011,G000562,No
h443-112.2011,H001036,Aye
h443-112.2011,J000289,No
h443-112.2011,L000574,Not Voting
h443-112.2011,M001181,No
h443-112.2011,R000582,No
h443-112.2011,R000583,No
h443-112.2011,S001165,Aye
h443-112.2011,S001175,Aye
h443-112.2011,W000413,No
h443-112.2011,W000792,Not Voting
h473-111.2009,B001231,No
h473-111.2009,D000210,No
h473-111.2009,D000600,No
h473-111.2009,E000063,No
h473-111.2009,F000445,Aye
h473-111.2009,G000546,Aye
h473-111.2009,H001036,Aye
h473-111.2009,H001037,No
h473-111.2009,J000289,Aye
h473-111.2009,K000370,No
h473-111.2009,K000372,No
h473-111.2009,R000582,Aye
h473-111.2009,R000583,Aye
h473-111.2009,S001165,No
h473-111.2009,S001175,No
h473-111.2009,T000038,No
h473-111.2009,T000057,No
h473-111.2009,W000413,Aye
h473-111.2009,W000792,No
h499-112.2012,B001230,Nay
h483-111.2010,B001230,Yea
h483-111.2010,B001231,Yea
h483-111.2010,D000210,Yea
h483-111.2010,D000600,Nay
h483-111.2010,E000063,Yea
h483-111.2010,F000445,Nay
h483-111.2010,G000546,Nay
h483-111.2010,G000560,Nay
h483-111.2010,H001036,Nay
h483-111.2010,H001037,Nay
h483-111.2010,J000289,Nay
h483-111.2010,K000370,Nay
h483-111.2010,K000372,Nay
h483-111.2010,R000582,Nay
h483-111.2010,R000583,Nay
h483-111.2010,S001165,Yea
h483-111.2010,S001175,Yea
h483-111.2010,T000038,Yea
h483-111.2010,W000413,Nay
h483-111.2010,W000792,Yea
h499-112.2012,B001231,Nay
h499-112.2012,B001274,Yea
h499-112.2012,B001275,Yea
h499-112.2012,D000600,Nay
h499-112.2012,F000445,Nay
h499-112.2012,G000546,Not Voting
h499-112.2012,G000560,Nay
h499-112.2012,G000562,Yea
h499-112.2012,H001036,Yea
h499-112.2012,J000289,Nay
h499-112.2012,L000574,Yea
h499-112.2012,M001181,Nay
h499-112.2012,R000582,Yea
h499-112.2012,R000583,Nay
h499-112.2012,S001165,Nay
h499-112.2012,S001175,Not Voting
h499-112.2012,W000413,Yea
h524-111.2009,B001230,No
h505-114.2015,A000374,Aye
h505-114.2015,B001274,Aye
h505-114.2015,B001275,Aye
h505-114.2015,D000600,Aye
h505-114.2015,F000445,Aye
h505-114.2015,G000546,Aye
h505-114.2015,G000560,Aye
h505-114.2015,H001036,Aye
h505-114.2015,J000289,Aye
h505-114.2015,M001181,Aye
h505-114.2015,N000188,No
h505-114.2015,O000170,No
h505-114.2015,P000608,No
h505-114.2015,R000582,Aye
h505-114.2015,R000583,Aye
h505-114.2015,S001165,No
h505-114.2015,S001175,No
h505-114.2015,S001196,Aye
h505-114.2015,W000413,Aye
h505-114.2015,W000821,Aye
h505-114.2015,Y000066,Aye
h506-111.2010,B001230,Yea
h506-111.2010,B001231,Yea
h506-111.2010,D000210,Not Voting
h506-111.2010,D000600,Yea
h506-111.2010,E000063,Yea
h506-111.2010,F000445,Yea
h506-111.2010,G000546,Yea
h506-111.2010,G000560,Nay
h506-111.2010,H001036,Nay
h506-111.2010,H001037,Yea
h506-111.2010,J000289,Nay
h506-111.2010,K000370,Yea
h506-111.2010,K000372,Yea
h506-111.2010,R000582,Nay
h506-111.2010,R000583,Yea
h506-111.2010,S001165,Yea
h506-111.2010,S001175,Yea
h506-111.2010,T000038,Yea
h506-111.2010,W000413,Yea
h506-111.2010,W000792,Yea
h517-112.2011,B001230,Aye
h517-112.2011,B001231,No
h517-112.2011,B001274,No
h517-112.2011,B001275,No
h517-112.2011,D000600,No
h517-112.2011,F000445,No
h517-112.2011,G000546,No
h517-112.2011,G000560,Aye
h517-112.2011,G000562,No
h517-112.2011,H001036,Aye
h517-112.2011,J000289,Aye
h517-112.2011,L000574,Aye
h517-112.2011,M001181,No
h517-112.2011,R000582,No
h517-112.2011,R000583,No
h517-112.2011,S001165,No
h517-112.2011,S001175,No
h517-112.2011,W000413,No
h524-111.2009,B001231,No
h524-111.2009,D000210,No
h524-111.2009,D000600,Aye
h524-111.2009,E000063,No
h524-111.2009,F000445,Aye
h524-111.2009,G000546,Not Voting
h524-111.2009,H001036,Aye
h524-111.2009,H001037,No
h524-111.2009,J000289,Aye
h524-111.2009,K000370,No
h524-111.2009,K000372,No
h524-111.2009,R000582,Aye
h524-111.2009,R000583,Aye
h524-111.2009,S001165,Aye
h524-111.2009,S001175,No
h524-111.2009,T000038,No
h524-111.2009,W000413,Aye
h524-111.2009,W000792,No
h658-112.2011,B001230,Aye
h584-112.2011,B001230,Aye
h584-112.2011,B001231,Aye
h584-112.2011,B001274,No
h584-112.2011,B001275,No
h584-112.2011,D000600,No
h584-112.2011,F000445,No
h584-112.2011,G000546,No
h584-112.2011,G000560,No
h584-112.2011,G000562,No
h584-112.2011,H001036,No
h584-112.2011,J000289,No
h584-112.2011,L000574,No
h584-112.2011,M001181,No
h584-112.2011,R000582,No
h584-112.2011,R000583,No
h584-112.2011,S001165,Aye
h584-112.2011,S001175,Aye
h584-112.2011,W000413,No
h592-112.2011,B001230,No
h592-112.2011,B001231,No
h592-112.2011,B001274,No
h592-112.2011,B001275,No
h592-112.2011,D000600,No
h592-112.2011,F000445,No
h592-112.2011,G000546,No
h592-112.2011,G000560,Aye
h592-112.2011,G000562,No
h592-112.2011,H001036,Aye
h592-112.2011,J000289,Aye
h592-112.2011,L000574,Aye
h592-112.2011,M001181,No
h592-112.2011,R000582,Aye
h592-112.2011,R000583,No
h592-112.2011,S001165,No
h592-112.2011,S001175,No
h592-112.2011,W000413,Aye
h618-114.2015,A000374,Yea
h618-114.2015,B001274,Yea
h618-114.2015,B001275,Yea
h618-114.2015,D000600,Yea
h618-114.2015,F000445,Yea
h618-114.2015,G000546,Yea
h618-114.2015,G000560,Yea
h618-114.2015,H001036,Yea
h618-114.2015,J000289,Yea
h618-114.2015,M001181,Yea
h618-114.2015,N000188,Yea
h618-114.2015,O000170,Yea
h618-114.2015,P000608,Yea
h618-114.2015,R000582,Yea
h618-114.2015,R000583,Yea
h618-114.2015,S001165,Yea
h618-114.2015,S001175,Yea
h618-114.2015,S001196,Yea
h618-114.2015,W000413,Yea
h618-114.2015,W000821,Yea
h618-114.2015,Y000066,Yea
h620-114.2015,A000374,Aye
h620-114.2015,B001274,No
h620-114.2015,B001275,Aye
h620-114.2015,D000600,Aye
h620-114.2015,F000445,Aye
h620-114.2015,G000546,Aye
h620-114.2015,G000560,Aye
h620-114.2015,H001036,Aye
h620-114.2015,J000289,Aye
h620-114.2015,M001181,Aye
h620-114.2015,N000188,No
h620-114.2015,O000170,No
h620-114.2015,P000608,No
h620-114.2015,R000582,Aye
h620-114.2015,R000583,Aye
h620-114.2015,S001165,No
h620-114.2015,S001175,No
h620-114.2015,S001196,Aye
h620-114.2015,W000413,Aye
h620-114.2015,W000821,Aye
h620-114.2015,Y000066,Aye
h625-111.2010,B001230,Yea
h625-111.2010,B001231,Yea
h625-111.2010,D000210,Not Voting
h625-111.2010,D000600,Yea
h625-111.2010,E000063,Yea
h625-111.2010,F000445,Nay
h625-111.2010,G000546,Nay
h625-111.2010,G000560,Nay
h625-111.2010,H001036,Nay
h625-111.2010,H001037,Yea
h625-111.2010,J000289,Nay
h625-111.2010,K000370,Yea
h625-111.2010,K000372,Yea
h625-111.2010,R000582,Nay
h625-111.2010,R000583,Nay
h625-111.2010,S001165,Yea
h625-111.2010,S001175,Yea
h625-111.2010,T000038,Yea
h625-111.2010,W000413,Nay
h625-111.2010,W000792,Yea
h528-113.2013,B001274,Yea
h528-113.2013,B001275,Yea
h528-113.2013,D000600,Yea
h528-113.2013,F000445,Not Voting
h528-113.2013,G000546,Yea
h528-113.2013,G000560,Yea
h528-113.2013,G000562,Yea
h528-113.2013,H001036,Yea
h528-113.2013,J000289,Yea
h528-113.2013,M001181,Yea
h528-113.2013,O000170,Nay
h528-113.2013,P000608,Yea
h528-113.2013,R000582,Yea
h528-113.2013,R000583,Yea
h528-113.2013,S001165,Nay
h528-113.2013,S001175,Nay
h528-113.2013,W000413,Yea
h542-113.2014,B001274,Yea
h542-113.2014,B001275,Nay
h542-113.2014,D000600,Not Voting
h542-113.2014,F000445,Nay
h542-113.2014,G000546,Nay
h542-113.2014,G000560,Yea
h542-113.2014,G000562,Nay
h542-113.2014,H001036,Yea
h542-113.2014,J000289,Nay
h542-113.2014,M001181,Yea
h542-113.2014,N000188,Nay
h542-113.2014,O000170,Yea
h542-113.2014,P000608,Nay
h542-113.2014,R000582,Nay
h542-113.2014,R000583,Yea
h542-113.2014,S001165,Nay
h542-113.2014,S001175,Yea
h542-113.2014,W000413,Yea
h547-111.2010,B001230,Yea
h547-111.2010,B001231,Yea
h547-111.2010,D000210,Yea
h547-111.2010,D000600,Nay
h547-111.2010,E000063,Yea
h547-111.2010,F000445,Nay
h547-111.2010,G000546,Nay
h547-111.2010,G000560,Nay
h547-111.2010,H001036,Nay
h547-111.2010,H001037,Yea
h547-111.2010,J000289,Nay
h547-111.2010,K000370,Yea
h547-111.2010,K000372,Yea
h547-111.2010,R000582,Nay
h547-111.2010,R000583,Nay
h547-111.2010,S001165,Yea
h547-111.2010,S001175,Yea
h547-111.2010,T000038,Yea
h547-111.2010,W000413,Nay
h547-111.2010,W000792,Yea
h615-114.2015,A000374,Aye
h615-114.2015,B001274,Aye
h615-114.2015,B001275,No
h615-114.2015,D000600,No
h615-114.2015,F000445,Aye
h615-114.2015,G000546,No
h615-114.2015,G000560,Aye
h615-114.2015,H001036,Aye
h615-114.2015,J000289,Aye
h615-114.2015,M001181,No
h615-114.2015,N000188,No
h615-114.2015,O000170,No
h615-114.2015,P000608,No
h615-114.2015,R000582,Aye
h615-114.2015,R000583,No
h615-114.2015,S001165,No
h615-114.2015,S001175,No
h615-114.2015,S001196,No
h615-114.2015,W000413,No
h615-114.2015,W000821,Aye
h615-114.2015,Y000066,Aye
h644-111.2010,B001230,Aye
h644-111.2010,B001231,Aye
h644-111.2010,D000210,Aye
h644-111.2010,D000600,No
h644-111.2010,E000063,Aye
h644-111.2010,F000445,No
h644-111.2010,G000546,No
h644-111.2010,G000560,No
h644-111.2010,H001036,No
h644-111.2010,H001037,Aye
h644-111.2010,J000289,No
h644-111.2010,K000370,Aye
h644-111.2010,K000372,Not Voting
h644-111.2010,R000582,No
h644-111.2010,R000583,No
h644-111.2010,S001165,Aye
h644-111.2010,S001175,Aye
h644-111.2010,T000038,Not Voting
h644-111.2010,W000413,No
h644-111.2010,W000792,Aye
h650-111.2010,B001230,Nay
h650-111.2010,B001231,Yea
h650-111.2010,D000210,Not Voting
h650-111.2010,D000600,Yea
h650-111.2010,E000063,Yea
h650-111.2010,F000445,Yea
h650-111.2010,G000546,Yea
h650-111.2010,G000560,Yea
h650-111.2010,H001036,Yea
h650-111.2010,H001037,Yea
h650-111.2010,J000289,Yea
h650-111.2010,K000370,Yea
h650-111.2010,K000372,Yea
h650-111.2010,R000582,Yea
h650-111.2010,R000583,Yea
h650-111.2010,S001165,Yea
h650-111.2010,S001175,Not Voting
h650-111.2010,T000038,Yea
h650-111.2010,W000413,Yea
h650-111.2010,W000792,Yea
h658-112.2011,B001231,Aye
h658-112.2011,B001274,No
h658-112.2011,B001275,No
h658-112.2011,D000600,No
h658-112.2011,F000445,No
h658-112.2011,G000546,No
h658-112.2011,G000560,No
h658-112.2011,G000562,No
h658-112.2011,H001036,No
h658-112.2011,J000289,No
h658-112.2011,L000574,No
h658-112.2011,M001181,No
h658-112.2011,R000582,No
h658-112.2011,R000583,No
h658-112.2011,S001165,Aye
h658-112.2011,S001175,Aye
h658-112.2011,W000413,No
h658-112.2012,B001230,Yea
h658-112.2012,B001231,Yea
h658-112.2012,B001274,Yea
h658-112.2012,B001275,Yea
h658-112.2012,D000600,Yea
h658-112.2012,F000445,Yea
h658-112.2012,G000546,Yea
h658-112.2012,G000560,Yea
h658-112.2012,G000562,Yea
h658-112.2012,H001036,Yea
h658-112.2012,J000289,Yea
h658-112.2012,L000574,Yea
h658-112.2012,M001181,Yea
h658-112.2012,R000582,Yea
h658-112.2012,R000583,Yea
h658-112.2012,S001165,Yea
h658-112.2012,S001175,Yea
h658-112.2012,W000413,Not Voting
h666-112.2011,B001230,No
h666-112.2011,B001231,No
h666-112.2011,B001274,Aye
h666-112.2011,B001275,No
h666-112.2011,D000600,No
h666-112.2011,F000445,No
h666-112.2011,G000546,Aye
h666-112.2011,G000560,Aye
h666-112.2011,G000562,Aye
h666-112.2011,H001036,Aye
h666-112.2011,J000289,Aye
h666-112.2011,L000574,Aye
h666-112.2011,M001181,No
h666-112.2011,R000582,Aye
h666-112.2011,R000583,No
h666-112.2011,S001165,No
h666-112.2011,S001175,No
h666-112.2011,W000413,No
h856-112.2011,B001230,Nay
h692-111.2009,B001230,Not Voting
h692-111.2009,B001231,Yea
h692-111.2009,D000210,Not Voting
h692-111.2009,D000600,Yea
h692-111.2009,E000063,Yea
h692-111.2009,F000445,Yea
h692-111.2009,G000546,Yea
h692-111.2009,H001036,Yea
h692-111.2009,H001037,Yea
h692-111.2009,J000289,Yea
h692-111.2009,K000370,Yea
h692-111.2009,K000372,Yea
h692-111.2009,R000582,Yea
h692-111.2009,R000583,Yea
h692-111.2009,S001165,Yea
h692-111.2009,S001175,Yea
h692-111.2009,T000038,Not Voting
h692-111.2009,W000413,Yea
h692-111.2009,W000792,Yea
h778-112.2011,B001230,Aye
h778-112.2011,B001231,Aye
h778-112.2011,B001274,No
h778-112.2011,B001275,No
h778-112.2011,D000600,No
h778-112.2011,F000445,No
h778-112.2011,G000546,Not Voting
h778-112.2011,G000560,No
h778-112.2011,G000562,No
h778-112.2011,H001036,No
h778-112.2011,J000289,No
h778-112.2011,L000574,No
h778-112.2011,M001181,No
h778-112.2011,R000582,No
h778-112.2011,R000583,No
h778-112.2011,S001165,Aye
h778-112.2011,S001175,Aye
h778-112.2011,W000413,No
h856-112.2011,B001231,Nay
h856-112.2011,B001274,Yea
h856-112.2011,B001275,Yea
h856-112.2011,D000600,Yea
h856-112.2011,F000445,Yea
h856-112.2011,G000546,Yea
h856-112.2011,G000560,Yea
h856-112.2011,G000562,Not Voting
h856-112.2011,H001036,Yea
h856-112.2011,J000289,Yea
h856-112.2011,L000574,Yea
h856-112.2011,M001181,Yea
h856-112.2011,R000582,Yea
h856-112.2011,R000583,Yea
h856-112.2011,S001165,Nay
h856-112.2011,S001175,Nay
h856-112.2011,W000413,Yea
h921-112.2011,B001230,Aye
h907-111.2009,B001230,Yea
h907-111.2009,B001231,Yea
h907-111.2009,D000210,Yea
h907-111.2009,D000600,Nay
h907-111.2009,E000063,Yea
h907-111.2009,F000445,Nay
h907-111.2009,G000546,Nay
h907-111.2009,H001036,Nay
h907-111.2009,H001037,Yea
